category,subCategory,category_str,price,weight,auctioninc_product_length,auctioninc_product_width,auctioninc_product_height,prod_url
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-13344.html?cPath=1112
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-pants-with-unfinished-hem-p-13352.html?cPath=1112
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-pants-with-unfinished-hem-p-13351.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-p-7017.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13240.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13239.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13238.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13237.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13235.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13234.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13233.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13231.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13230.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13229.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13228.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13227.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-13218.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-13224.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-13223.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-13222.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-13220.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-13209.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-13208.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-p-13172.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-p-13106.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-p-13085.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13084.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13083.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13082.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-13081.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13080.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13079.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13078.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13075.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13073.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13072.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13071.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13070.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13068.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-13066.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-13064.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-13065.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-13062.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-13061.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-p-13000.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12987.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12988.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12986.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12985.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12984.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12983.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12980.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12951.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12435.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12946.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12928.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12800.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/bohemian-print-high-waist-palazzo-pants-p-12819.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12790.html?cPath=1112
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12789.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12793.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/bohemian-print-high-waist-palazzo-pants-p-12820.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/bohemian-print-high-waist-palazzo-pants-p-12818.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12795.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12794.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/bohemian-print-high-waist-palazzo-pants-p-12817.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/bohemian-print-high-waist-palazzo-pants-p-12814.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12807.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12806.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12805.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12804.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12803.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12797.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12796.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/kids-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12791.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12788.html?cPath=1112
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-pants-with-unfinished-hem-p-12671.html?cPath=1112
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-pants-with-unfinished-hem-p-12669.html?cPath=1112
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-pants-with-unfinished-hem-p-12668.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/bohemian-print-high-waist-palazzo-pants-p-12662.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12651.html?cPath=1112
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/solid-color-high-waist-pants-with-unfinished-hem-p-12578.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12530.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-printed-high-waist-palazzo-pants-p-12528.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12370.html?cPath=1112
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-pants-with-unfinished-hem-p-12498.html?cPath=1112
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-pants-with-unfinished-hem-p-12522.html?cPath=1112
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-pants-with-unfinished-hem-p-12521.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12503.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-printed-high-waist-palazzo-pants-with-unfinished-hem-p-12507.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12509.html?cPath=1112
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-pants-with-unfinished-hem-p-12419.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-p-12297.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-p-9415.html?cPath=1112
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-p-9242.html?cPath=1112
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-pants-with-unfinished-hem-p-12180.html?cPath=1112
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-pants-with-unfinished-hem-92-poly-spand-p-12179.html?cPath=1112
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-pants-with-unfinished-hem-p-12178.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12062.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12060.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12059.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12054.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-12053.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-11941.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-11949.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-11948.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-11938.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-11936.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-p-11927.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-11782.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-11781.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-11777.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-11774.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-with-unfinished-hem-p-11773.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-p-11772.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-palazzo-pants-p-11771.html?cPath=1112
leggings,palazzo,leggings/palazzo,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-printed-high-waist-palazzo-pants-p-11570.html?cPath=1112
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-pants-with-unfinished-hem-p-11554.html?cPath=1112
